Uniprot,GeneName
Q8TB73,C4orf31
Q8TB73,UNQ2748/PRO6487
Q8WTR8,NTN5
Q6ZWH5,NEK10
Q12968,NFATC3
Q12968,NFAT4
P80303,NUCB2
P80303,NEFA
Q96IY1,NSL1
Q96IY1,C1orf48
Q96IY1,DC31
Q96IY1,DC8
Q96IY1,MIS14
Q9Y693,LHFPL6
Q9Y693,LHFP
O60309,LRRC37A3
O60309,KIAA0563
Q6UY18,LINGO4
Q6UY18,LRRN6D
Q6UY18,UNQ9248/PRO34002
Q5T752,LCE1D
Q5T752,LEP4
P36776,LONP1
P36776,PRSS15
Q6UY01,LRRC31
Q6UY01,UNQ9367/PRO34156
P16050,ALOX15
P16050,LOG15
A6NCL2,LRCOL1
Q9BTN0,LRFN3
Q9BTN0,SALM4
Q9BTN0,UNQ5865/PRO34192
O43300,LRRTM2
O43300,KIAA0416
O43300,LRRN2
Q92633,LPAR1
Q92633,EDG2
Q92633,LPA1
Q9Y468,L3MBTL1
Q9Y468,KIAA0681
Q9Y468,L3MBT
Q9Y468,L3MBTL
Q5SQ64,LY6G6F
Q5SQ64,C6orf21
Q5SQ64,G6F
Q5SQ64,LY6G6D
Q5SQ64,NG32
Q9NUN5,LMBRD1
Q9NUN5,C6orf209
Q9NUN5,NESI
Q9NUN5,BM-021
Q9NUN5,CD001
Q9NUN5,MSTP044
Q538Z0,LUZP6
Q538Z0,MPD6
A0A0B4J1U3,IGLV1-36
Q5T7N2,L1TD1
Q5T7N2,ECAT11
Q8N8F7,LSMEM1
Q8N8F7,C7orf53
P21941,MATN1
P21941,CMP
P21941,CRTM
Q9H1U4,MEGF9
Q9H1U4,EGFL5
Q9H1U4,KIAA0818
Q9H1U4,UNQ671/PRO1305
Q9BQ69,MACROD1
Q9BQ69,LRP16
Q9NX70,MED29
Q9NX70,IXL
Q6P2C8,MED27
Q6P2C8,CRSP34
Q6P2C8,CRSP8
Q6ZNQ3,LRRC69
A0A1B0GVS7,MDFIC2
Q9P1T7,MDFIC
A6NHS7,MANSC4
Q9BSK0,MARVELD1
Q9BSK0,MRVLDC1
O60675,MAFK
Q6UWQ5,LYZL1
Q6UWQ5,LYC2
Q6UWQ5,UNQ648/PRO1278
P43365,MAGEA12
P43365,MAGE12
Q02978,SLC25A11
Q02978,SLC20A4
Q96LZ2,MAGEB10
A2A368,MAGEB16
P31153,MAT2A
P31153,AMS2
P31153,MATA2
P61626,LYZ
P61626,LZM
P55083,MFAP4
Q9H8L6,MMRN2
Q9H8L6,EMILIN3
P09237,MMP7
P09237,MPSL1
P09237,PUMP1
Q9H3U5,MFSD1
Q9H3U5,SMAP4
Q9H3U5,UG0581B09
Q6ZW33,MICALCL
Q86XN8,MEX3D
Q86XN8,KIAA2031
Q86XN8,RKHD1
Q86XN8,RNF193
Q13368,MPP3
Q13368,DLG3
Q9HD47,RANGRF
Q9HD47,MOG1
Q9HD47,RANGNRF
Q9HD47,HSPC165
Q9HD47,HSPC236
Q9HD47,MDS5
Q9UBU8,MORF4L1
Q9UBU8,MRG15
Q9UBU8,FWP006
Q9UBU8,HSPC008
Q9UBU8,HSPC061
Q9UBU8,PP368
Q68DK7,MSL1
Q68DK7,MSL1L1
Q8NFP9,NBEA
Q8NFP9,BCL8B
Q8NFP9,KIAA1544
Q8NFP9,LYST2
Q15784,NEUROD2
Q15784,BHLHA1
Q15784,NDRF
Q86UW6,N4BP2
Q86UW6,B3BP
Q86UW6,KIAA1413
Q6P4D5,PABIR3
Q6P4D5,FAM122C
Q8N699,MYCT1
Q8N699,MTLC
Q8N699,MTMC1
Q8IUG5,MYO18B
Q53F19,NCBP3
Q53F19,C17orf85
O60237,PPP1R12B
O60237,MYPT2
P25189,MPZ
Q5VWK0,NBPF6
B2RTY4,MYO9A
B2RTY4,MYR7
P13533,MYH6
P13533,MYHCA
P05976,MYL1
O75376,NCOR1
O75376,KIAA1047
Q9Y221,NIP7
Q9Y221,CGI-37
Q9Y221,HSPC031
Q9Y221,HSPC180
Q9Y221,OK/SW-cl.76
Q9Y221,OK/SW-cl.78
P23511,NFYA
Q12879,GRIN2A
Q12879,NMDAR2A
P30419,NMT1
P30419,NMT
Q8NBZ9,NEXN-AS1
Q8NBZ9,C1orf118
Q969G9,NKD1
Q969G9,NKD
Q969G9,PP7246
O75438,NDUFB1
Q9ULW6,NAP1L2
Q9ULW6,BPX
Q5JPE7,NOMO2
P14543,NID1
P14543,NID
Q9UMS0,NFU1
Q9UMS0,HIRIP5
Q9UMS0,CGI-33
Q99466,NOTCH4
Q99466,INT3
Q96PB7,OLFM3
Q96PB7,NOE3
Q96PB7,UNQ1924/PRO4399
Q02297,NRG1
Q02297,GGF
Q02297,HGL
Q02297,HRGA
Q02297,NDF
Q02297,SMDF
Q9NPD7,NRN1
Q9NPD7,NRN
Q8NGX8,OR6Y1
Q8NGX8,OR6Y2
P35658,NUP214
P35658,CAIN
P35658,CAN
P35658,KIAA0023
P11177,PDHB
P11177,PHE1B
P47893,OR3A2
P47893,OLFRA04
Q8TAK6,OLIG1
Q8TAK6,BHLHB6
Q8TAK6,BHLHE21
Q9BZK8,OCR1
Q8TAX0,OSR1
Q8TAX0,ODD
Q8NH89,OR5AK3P
Q8NH89,OR5AK3
A6NM76,OR6C76
Q8NH02,OR2T29
Q9H346,OR52D1
Q6IF36,OR8G2P
Q6IF36,OR8G2
Q6IF36,OR8G4
P0C646,OR52Z1
P0C646,OR52Z1P
Q9NWU1,OXSM
Q8IZE3,SCYL3
Q8IZE3,PACE1
A6NDB9,PALM3
Q6VY07,PACS1
Q6VY07,KIAA1175
O60245,PCDH7
O60245,BHPCDH
Q86XP0,PLA2G4D
Q8NGK3,OR52K2
Q9Y5F6,PCDHGC5
Q9H3R0,KDM4C
Q9H3R0,GASC1
Q9H3R0,JHDM3C
Q9H3R0,JMJD2C
Q9H3R0,KIAA0780
P29375,KDM5A
P29375,JARID1A
P29375,RBBP2
P29375,RBP2
Q3LHN0,KRTAP25-1
Q3LHN0,KAP25.1
P22694,PRKACB
Q8NG31,KNL1
Q8NG31,CASC5
Q8NG31,KIAA1570
A0A0C4DH25,IGKV3D-20
Q16363,LAMA4
O14633,LCE2B
O14633,LEP10
O14633,SPRL1B
O14633,XP5
Q5T751,LCE1C
Q5T751,LEP3
O75335,PPFIA4
O75335,KIAA0897
P07864,LDHC
P07864,LDH3
P07864,LDHX
Q9BYZ2,LDHAL6B
Q9BYZ2,LDHAL6
Q9BYZ2,LDHL
P0CW19,LIMS3
P0CW19,PINCH3
A6NIK2,LRRC10B
P51884,LUM
P51884,LDC
P51884,SLRR2D
Q17RY6,LY6K
Q17RY6,CO16
Q9BU23,LMF2
Q9BU23,TMEM112B
Q9BU23,TMEM153
Q6UX82,LYPD8
Q6UX82,UNQ511/PRO1026
Q6UX53,METTL7B
Q6UX53,UNQ594/PRO1180
Q9H000,MKRN2
Q9H000,RNF62
Q9H000,HSPC070
P31152,MAPK4
P31152,ERK4
P31152,PRKM4
Q8IYU8,MICU2
Q8IYU8,EFHA1
Q8N594,MPND
P55001,MFAP2
P55001,MAGP1
Q96JB8,MPP4
Q96JB8,ALS2CR5
Q96JB8,DLG6
Q96G30,MRAP2
Q96G30,C6orf117
Q6IN84,MRM1
P30307,CDC25C
O43439,CBFA2T2
O43439,EHT
O43439,MTGR1
Q9UBK8,MTRR
Q96BF6,NACC2
Q96BF6,BTBD14A
Q96BF6,NAC2
Q96BF6,RBB
Q9UJ70,NAGK
P35749,MYH11
P35749,KIAA0866
P12883,MYH7
P12883,MYHCB
P13591,NCAM1
P13591,NCAM
O15394,NCAM2
O15394,NCAM21
Q96P20,NLRP3
Q96P20,C1orf7
Q96P20,CIAS1
Q96P20,NALP3
Q96P20,PYPAF1
A6NCS4,NKX2-6
A6NCS4,NKX2F
Q16617,NKG7
Q16617,GIG1
Q8N5V2,NGEF
O60391,GRIN3B
Q8NFZ4,NLGN2
Q8NFZ4,KIAA1366
Q96PH1,NOX5
Q86X76,NIT1
O15522,NKX2-8
O15522,NKX-2.8
O15522,NKX2G
O15522,NKX2H
Q13287,NMI
Q14916,SLC17A1
Q14916,NPT1
Q86UT5,PDZD3
Q86UT5,IKEPP
Q86UT5,NHERF4
Q86UT5,PDZK2
Q86UT5,DLNB27
Q5TEU4,NDUFAF5
Q5TEU4,C20orf7
Q14978,NOLC1
Q14978,KIAA0035
Q14978,NS5ATP13
Q9UGY1,NOL12
Q86XR2,NIBAN3
Q86XR2,BCNP1
Q86XR2,FAM129C
Q5C9Z4,NOM1
Q5C9Z4,C7orf3
Q9BSH3,NICN1
Q13133,NR1H3
Q13133,LXRA
Q8NET5,NFAM1
Q8NET5,CNAIP
Q7Z3B1,NEGR1
Q7Z3B1,IGLON4
Q7Z3B1,UNQ2433/PRO4993
C9JG80,NPIPB4
O43678,NDUFA2
Q86SG6,NEK8
Q86SG6,JCK
Q86SG6,NEK12A
Q8TDX7,NEK7
Q5PT55,SLC10A5
Q9H0G5,NSRP1
Q9H0G5,CCDC55
Q9H0G5,NSRP70
Q8NGQ2,OR6Q1
O00330,PDHX
O00330,PDX1
Q8NGL1,OR5D18
Q8NGL7,OR4P4
Q8NGL7,OR4P3P
Q9H1P3,OSBPL2
Q9H1P3,KIAA0772
Q9H1P3,ORP2
Q8N7R1,POM121L12
Q58A45,PAN3
Q9Y5G4,PCDHGA9
I0J062,PANO1
I0J062,PANO
Q9BZA8,PCDH11Y
Q9BZA8,PCDH11
Q9BZA8,PCDH22
Q9BZA8,PCDHY
Q9H361,PABPC3
Q9H361,PABP3
Q9H361,PABPL3
Q9BYU1,PBX4
Q9Y5I2,PCDHA10
Q9Y5I2,CNRS8
P14555,PLA2G2A
P14555,PLA2B
P14555,PLA2L
P14555,RASF-A
P52945,PDX1
P52945,IPF1
P52945,STF1
Q9Y5I0,PCDHA13
Q9Y5I0,CNRS5
Q9Y5F3,PCDHB1
P51582,P2RY4
P51582,NRU
Q96IZ0,PAWR
Q96IZ0,PAR4
A6NKB5,PCNX2
A6NKB5,KIAA0435
A6NKB5,PCNXL2
Q86VZ1,P2RY8
O75747,PIK3C2G
Q9Y5K3,PCYT1B
Q9Y5K3,CCTB
Q9Y6V0,PCLO
Q9Y6V0,ACZ
Q9Y6V0,KIAA0559
Q8IVL6,P3H3
Q8IVL6,LEPREL2
Q15118,PDK1
Q15118,PDHK1
Q9HCJ3,RAVER2
Q9HCJ3,KIAA1579
Q9NZQ7,CD274
Q9NZQ7,B7H1
Q9NZQ7,PDCD1L1
Q9NZQ7,PDCD1LG1
Q9NZQ7,PDL1
Q9Y616,IRAK3
Q8WXH2,JPH3
Q8WXH2,JP3
Q8WXH2,TNRC22
P49895,DIO1
P49895,ITDI1
P49895,TXDI1
Q9NZM3,ITSN2
Q9NZM3,KIAA1256
Q9NZM3,SH3D1B
Q9NZM3,SWAP
P43405,SYK
P48051,KCNJ6
P48051,GIRK2
P48051,KATP2
P48051,KCNJ7
P63252,KCNJ2
P63252,IRK1
Q8TBB5,KLHDC4
Q15842,KCNJ8
P43632,KIR2DS4
P43632,CD158I
P43632,KKA3
P43632,NKAT8
Q8N371,KDM8
Q8N371,JMJD5
P06310,IGKV2-30
Q15139,PRKD1
Q15139,PKD
Q15139,PKD1
Q15139,PRKCM
O95232,LUC7L3
O95232,CREAP1
O95232,CROP
O95232,O48
Q08380,LGALS3BP
Q08380,M2BP
O75387,SLC43A1
O75387,LAT3
O75387,PB39
O75387,POV1
Q9Y5L5,LENEP
Q9Y5L5,LEP503
Q9P2M1,LRP2BP
Q9P2M1,KIAA1325
O15165,LDLRAD4
O15165,C18orf1
Q9UFC0,LRWD1
Q9UFC0,CENP-33
Q9UFC0,ORCA
Q9BVC4,MLST8
Q9BVC4,GBL
Q9BVC4,LST8
Q8N1E2,LYG1
Q8N1E2,UNQ1939/PRO4422
Q9BRA0,NAA38
Q9BRA0,LSMD1
Q9BRA0,MAK31
Q9BRA0,PFAAP2
P23368,ME2
P49641,MAN2A2
P49641,MANA2X
Q9NWA0,MED9
Q9NWA0,MED25
Q5JSS6,MEIG1
P29966,MARCKS
P29966,MACS
P29966,PRKCSL
Q9NPJ6,MED4
Q9NPJ6,ARC36
Q9NPJ6,DRIP36
Q9NPJ6,VDRIP
Q9NPJ6,HSPC126
Q9BRK4,LZTS2
Q9BRK4,KIAA1813
Q9BRK4,LAPSER1
Q9Y586,MAB21L2
Q9NQ48,LZTFL1
Q92585,MAML1
Q92585,KIAA0200
P33032,MC5R
O95983,MBD3
Q8NHW3,MAFA
Q9UI17,DMGDH
Q7Z4W2,LYZL2
P43366,MAGEB1
P43366,MAGEL1
P43366,MAGEXP
O15480,MAGEB3
P45452,MMP13
Q9NUT2,ABCB8
Q9NUT2,MABC1
Q9NUT2,MITOSUR
O95568,METTL18
O95568,ASTP2
O95568,C1orf156
Q9BXP8,PAPPA2
Q9BXP8,PLAC3
Q5JR59,MTUS2
Q5JR59,CAZIP
Q5JR59,KIAA0774
Q5JR59,TIP150
Q8TAX7,MUC7
Q8TAX7,MG2
Q96L15,ART5
Q96L15,UNQ575/PRO1137
Q969H8,MYDGF
Q969H8,C19orf10
Q86XG9,NBPF5P
Q86XG9,NBPF5
Q9NZM1,MYOF
Q9NZM1,FER1L3
Q9NZM1,KIAA1207
Q01658,DR1
Q69YL0,NCBP2AS2
Q69YL0,HIAR
Q9Y2A7,NCKAP1
Q9Y2A7,HEM2
Q9Y2A7,KIAA0587
Q9Y2A7,NAP1
Q6J4K2,SLC8B1
Q6J4K2,NCKX6
Q6J4K2,NCLX
Q6J4K2,SLC24A6
Q4KMZ8,NKAIN1
Q4KMZ8,FAM77C
Q9HAS0,C17orf75
O43908,KLRC4
O43908,NKG2F
P80188,LCN2
P80188,HNL
P80188,NGAL
Q9C056,NKX6-2
Q9C056,GTX
Q9C056,NKX6B
Q7Z6G3,NECAB2
Q7Z6G3,EFCBP2
Q9NQS3,NECTIN3
Q9NQS3,PRR3
Q9NQS3,PVRL3
Q9Y2I1,NISCH
Q9Y2I1,IRAS
Q9Y2I1,KIAA0975
Q9HBL8,NMRAL1
Q9HBL8,HSCARG
Q9Y639,NPTN
Q9Y639,SDFR1
Q9Y639,SDR1
O95436,SLC34A2
Q8WU39,MZB1
Q8WU39,MEDA7
Q8WU39,PACAP
Q8WU39,HSPC190
A8MTQ0,NOTO
Q9Y5X5,NPFFR2
Q9Y5X5,GPR74
Q9Y5X5,NPFF2
Q9Y5X5,NPGPR
Q8NCF5,NFATC2IP
Q8NCF5,NIP45
Q0ZGT2,NEXN
Q8NC67,NETO2
Q8NC67,BTCL2
Q8NC67,UNQ1926/PRO4401
Q9Y4A8,NFE2L3
Q9Y4A8,NRF3
O43869,OR2T1
Q8NH85,OR8U3
Q8NH85,OR5R1
Q8NH85,OR5R1P
Q8NGL9,OR4C16
Q96R45,OR2A7
Q9UMX2,OAZ3
Q96R30,OR2V2
Q96R30,OR2V3
Q8NGQ6,OR9I1
Q9ULD0,OGDHL
Q9ULD0,KIAA1290
Q9NPJ8,NXT2
Q9NPJ8,BM-025
Q9NPJ8,DC9
Q8NGE2,OR2AP1
Q8NGE2,OR2AP1P
Q13516,OLIG2
Q13516,BHLHB1
Q13516,BHLHE19
Q13516,PRKCBP2
Q13516,RACK17
A6NM03,OR2AG2
A6NM03,OR2AG2P
Q9H344,OR51I2
Q8NGI8,OR5AN1
A5D8V7,ODAD3
A5D8V7,CCDC151
Q8NHC7,OR14C36
Q8NHC7,OR5BF1
Q6GTS8,PM20D1
Q9BRF8,CPPED1
Q9BRF8,CSTP1
Q9Y6N1,COX11
Q08477,CYP4F3
Q08477,LTB4H
Q9Y600,CSAD
Q9Y600,CSD
P0C5K6,VENTXP1
Q96M42,LINC00479
Q96M42,C21orf129
Q96M42,PRED76
Q9Y6H8,GJA3
Q8NG35,DEFB105A
Q8NG35,BD5
Q8NG35,DEFB105
Q8NG35,DEFB5;
Q8NG35,DEFB105B
A8MPP1,DDX11L8
Q7RTX7,CATSPER4
Q9H175,CSRNP2
Q9H175,C12orf22
Q9H175,FAM130A1
Q9H175,TAIP12
P17538,CTRB1
P17538,CTRB
P39880,CUX1
P39880,CUTL1
Q9H0L4,CSTF2T
Q9H0L4,KIAA0689
Q15828,CST6
Q96C86,DCPS
Q96C86,DCS1
Q96C86,HINT5
Q96C86,HSPC015
P59666,DEFA3
P59666,DEF3
O43602,DCX
O43602,DBCN
O43602,LISX
O95865,DDAH2
O95865,DDAH
O95865,G6A
O95865,NG30
Q9Y394,DHRS7
Q9Y394,DHRS7A
Q9Y394,RETSDR4
Q9Y394,SDR34C1
Q9Y394,CGI-86
Q9Y394,UNQ285/PRO3448
O60832,DKC1
O60832,NOLA4
P56937,HSD17B7
P56937,17HSD7
P56937,SDR37C1
P56937,UNQ2563/PRO6243
Q8N608,DPP10
Q8N608,DPRP3
Q8N608,KIAA1492
P28562,DUSP1
P28562,CL100
P28562,MKP1
P28562,PTPN10
P28562,VH1
P0CJ85,DUX4L2
Q8IZU8,DSEL
Q8IZU8,C18orf4
Q8IZU8,NCAG1
Q8TC92,ENOX1
Q8TC92,PIG38
Q9H0I2,ENKD1
Q9H0I2,C16orf48
Q9H0I2,UNQ6410/PRO21183
Q6P531,GGT6
Q53GS7,GLE1
Q53GS7,GLE1L
P36268,GGT2
Q8TDS4,HCAR2
Q8TDS4,GPR109A
Q8TDS4,HCA2
Q8TDS4,HM74A
Q8TDS4,NIACR1
Q4AE62,GTDC1
P22732,SLC2A5
P22732,GLUT5
Q93079,H2BC9
Q93079,H2BFJ
Q93079,HIST1H2BH
O60565,GREM1
O60565,CKTSF1B1
O60565,DAND2
O60565,DRM
O60565,PIG2
P33778,H2BC3
P33778,H2BFF
P33778,HIST1H2BB
Q9Y3R0,GRIP1
P39086,GRIK1
P39086,GLUR5
P41594,GRM5
P41594,GPRC1E
P41594,MGLUR5
P31275,HOXC12
P31275,HOC3F
P31275,HOX3F
Q00444,HOXC5
Q00444,HOX3D
P07900,HSP90AA1
P07900,HSP90A
P07900,HSPC1
P07900,HSPCA
P0CJ77,MTRNR2L10
S4R3P1,MTRNR2L13
P0CJ72,MTRNR2L5
P09914,IFIT1
P09914,G10P1
P09914,IFI56
P09914,IFNAI1
P09914,ISG56
Q8IU54,IFNL1
Q8IU54,IL29
Q8IU54,ZCYTO21
P01569,IFNA5
P30740,SERPINB1
P30740,ELANH2
P30740,MNEI
P30740,PI2
O00425,IGF2BP3
O00425,IMP3
O00425,KOC1
O00425,VICKZ3
Q8NAC3,IL17RC
Q8NAC3,UNQ6118/PRO20040/PRO38901
Q9NZH8,IL36G
Q9NZH8,IL1E
Q9NZH8,IL1F9
Q9NZH8,IL1H1
Q9NZH8,IL1RP2
Q9NZH8,UNQ2456/PRO5737
P40933,IL15
Q9H2X8,IFI27L2
Q9H2X8,FAM14A
Q9H2X8,TLH29
P41134,ID1
P41134,BHLHB24
P41134,ID
P48668,KRT6C
P48668,KRT6E
Q6UWN8,SPINK6
Q6UWN8,UNQ844/PRO1782
P54819,AK2
P54819,ADK2
P19012,KRT15
P19012,KRTB
Q8NA54,IQUB
Q9UI26,IPO11
Q9UI26,RANBP11
Q5VZ46,KIAA1614
Q9Y581,INSL6
Q9Y581,RIF1
Q96LW2,RSKR
Q96LW2,SGK494
Q9P0G3,KLK14
Q9P0G3,KLKL6
O15550,KDM6A
O15550,UTX
O75676,RPS6KA4
O75676,MSK2
Q9Y5K2,KLK4
Q9Y5K2,EMSP1
Q9Y5K2,PRSS17
Q9Y5K2,PSTS
Q9BYR5,KRTAP4-2
Q9BYR5,KAP4.2
Q9BYR5,KRTAP4.2
Q6L8G8,KRTAP5-7
Q6L8G8,KAP5-7
Q6L8G8,KAP5.3
Q6L8G8,KRTAP5.3
Q6L8G8,KRTAP5.7
Q9NPA1,KCNMB3
Q9NPA1,KCNMB2
Q9NPA1,KCNMBL
P06312,IGKV4-1
A0A0C4DH68,IGKV2-24
A8MYP8,ODF3B
A8MYP8,ODF3L3
P0C7T2,OR2T7
P0C7T2,OR2T7P
O95918,OR2H2
O95918,FAT11
O95918,OLFR2
O95918,OR2H3
Q8N162,OR8H2
Q8NH76,OR56B4
Q8NH67,OR52I2
Q8NGX5,OR10K1
Q8NGK4,OR52K1
O15294,OGT
Q8NGC4,OR10G3
Q8NG94,OR11H1
Q9GZU5,NYX
Q9GZU5,CLRP
Q8NGS9,OR13C2
Q96HA1,POM121
Q96HA1,KIAA0618
Q96HA1,NUP121
Q96HA1,POM121A
Q14681,KCTD2
Q14681,KIAA0176
Q9H400,LIME1
Q9H400,LIME
Q9H400,LP8067
P0C6S8,LINGO3
P0C6S8,LERN2
P0C6S8,LRRN6B
Q9Y546,LRRC42
Q07954,LRP1
Q07954,A2MR
Q07954,APR
Q9C0I9,LRRC27
Q9C0I9,KIAA1674
Q9BYS8,LRRC2
Q14767,LTBP2
Q14767,C14orf141
Q14767,LTBP3
Q96LR2,LURAP1
Q96LR2,C1orf190
Q96LR2,LRAP35A
Q96LR2,LRP35A
P78559,MAP1A
P78559,MAP1L
O60244,MED14
O60244,ARC150
O60244,CRSP2
O60244,CXorf4
O60244,DRIP150
O60244,EXLM1
O60244,RGR1
O60244,TRAP170
Q8NI22,MCFD2
Q8NI22,SDNSF
D6RGH6,MCIDAS
D6RGH6,IDAS
D6RGH6,MCI
D6RGH6,MCIN
P33991,MCM4
P33991,CDC21
P27448,MARK3
P27448,CTAK1
P27448,EMK2
Q8TCQ1,MARCHF1
Q8TCQ1,MARCH1
Q8TCQ1,RNF171
O95819,MAP4K4
O95819,HGK
O95819,KIAA0687
O95819,NIK
Q9NS15,LTBP3
P0DP75,MED14OS
P0DP75,MED14-AS1
Q05BQ5,MBTD1
Q9Y2U8,LEMD3
Q9Y2U8,MAN1
Q86U38,NOP9
Q86U38,C14orf21
Q86U38,KIAA2021
Q8TDR0,TRAF3IP1
Q8TDR0,IFT54
Q8TDR0,MIPT3
Q99797,MIPEP
Q99797,MIP
Q8NFP7,NUDT10
Q8NFP7,APS2
Q8NFP7,DIPP3A
P58340,MLF1
Q6P1R3,MSANTD2
Q6P1R3,C11orf61
Q6ZTZ1,MSANTD1
Q6ZTZ1,C4orf44
Q8NHV5,MOSMO
Q8NHV5,ATTHOG
Q8NHV5,C16orf52
Q6UVY6,MOXD1
Q6UVY6,MOX
Q6UVY6,UNQ2493/PRO5780
Q9C0I1,MTMR12
Q9C0I1,KIAA1682
Q9C0I1,PIP3AP
Q5VZV1,METTL21C
Q5VZV1,C13orf39
P60321,NANOS2
P60321,NOS2
Q9H9S0,NANOG
Q8N9F0,NAT8L
Q8N9F0,CML3
O00746,NME4
O00746,NM23D
P60201,PLP1
P60201,PLP
Q86VE0,MYPOP
Q86VE0,P42POP
P12829,MYL4
P12829,MLC1
P12829,PRO1957
Q8NFW9,MYRIP
Q8NFW9,SLAC2C
Q13459,MYO9B
Q13459,MYR5
Q969V3,NCLN
P25103,TACR1
P25103,NK1R
P25103,TAC1R
O76041,NEBL
O76041,LNEBL
Q9HBY0,NOX3
Q9HBY0,MOX2
Q15843,NEDD8
Q16517,NNAT
P47972,NPTX2
Q9HB89,NMUR1
Q9HB89,GPR66
O43181,NDUFS4
O00567,NOP56
O00567,NOL5A
Q9BT67,NDFIP1
Q9BT67,N4WBP5
Q9BT67,PSEC0192
Q9BT67,PSEC0223
Q8IZ57,NRSN1
Q8IZ57,VMP
P78549,NTHL1
P78549,NTH1
P78549,OCTS3
Q3KNT7,NSUN5P1
Q3KNT7,NSUN5B
Q3KNT7,WBSCR20B
Q6IF42,OR2A2
Q6IF42,OR2A17P
Q6IF42,OR2A2P
Q8NHA8,OR1F12
Q8NHA8,OR1F12P
A6NFC9,OR2W5P
A6NFC9,OR2W5
Q8N0Y3,OR4N4
Q9BW72,HIGD2A
P02790,HPX
Q14526,HIC1
Q14526,ZBTB29
P20702,ITGAX
P20702,CD11C
P11215,ITGAM
P11215,CD11B
P11215,CR3A
P17535,JUND
Q8NI35,PATJ
Q8NI35,CIPP
Q8NI35,INADL
P0DMQ5,INAFM2
P0DMQ5,LINC00984
P0DMQ5,OGU1
Q9P2N7,KLHL13
Q9P2N7,BKLHD2
Q9P2N7,KIAA1309
Q9NXS3,KLHL28
Q9NXS3,BTBD5
Q15726,KISS1
Q15726,PP5098
Q8N109,KIR2DL5A
Q8N109,CD158F
Q8N109,CD158F1
Q8N109,KIR2DL5
P60370,KRTAP10-5
P60370,KAP10.5
P60370,KAP18-5
P60370,KRTAP10.5
P60370,KRTAP18-5
P60370,KRTAP18.5
Q3LI73,KRTAP19-4
Q3LI73,KAP19.4
Q3LI61,KRTAP20-2
Q3LI61,KAP20.2
P16150,SPN
P16150,CD43
Q6MZP7,LIN54
Q6MZP7,CXCDC1
Q6MZP7,KIAA2037
A9UHW6,MIF4GD
A9UHW6,SLIP1
Q9NPA2,MMP25
Q9NPA2,MMP20
Q9NPA2,MMPL1
Q9NPA2,MT6MMP
O15264,MAPK13
O15264,PRKM13
O15264,SAPK4
Q16539,MAPK14
Q16539,CSBP
Q16539,CSBP1
Q16539,CSBP2
Q16539,CSPB1
Q16539,MXI2
Q16539,SAPK2A
Q96AX9,MIB2
Q96AX9,SKD
Q96AX9,ZZANK1
Q9BPX6,MICU1
Q9BPX6,CALC
Q9BPX6,CBARA1
Q99549,MPHOSPH8
Q99549,MPP8
Q8N3R9,MPP5
Q8N3R9,PALS1
O60669,SLC16A7
O60669,MCT2
Q6DT37,CDC42BPG
Q6DT37,DMPK2
Q9H8S9,MOB1A
Q9H8S9,C2orf6
Q9H8S9,MOB4B
Q9H8S9,MOBK1B
Q9H8S9,MOBKL1B
Q685J3,MUC17
Q685J3,MUC3
Q96NY9,MUS81
P80294,MT1H
Q6W4X9,MUC6
P56278,MTCP1
P56278,C6.1B
Q8N339,MT1M
Q8N339,MT1K
Q86W26,NLRP10
Q86W26,NALP10
Q86W26,NOD8
Q86W26,PYNOD
P0DI83,RAB34
P0DI83,NARR
P13349,MYF5
P13349,BHLHC2
Q8WXR4,MYO3B
Q32MK0,MYLK3
Q32MK0,MLCK
Q86WI3,NLRC5
Q86WI3,NOD27
Q86WI3,NOD4
Q13952,NFYC
Q86WB0,ZC3HC1
Q86WB0,NIPA
Q86WB0,HSPC216
O60721,SLC24A1
O60721,KIAA0702
O60721,NCKX1
Q6P499,NIPAL3
Q6P499,NPAL3
Q99733,NAP1L4
Q99733,NAP2
Q15761,NPY5R
Q15761,NPYR5
P50391,NPY4R
P50391,PPYR1
Q14995,NR1D2
P46531,NOTCH1
P46531,TAN1
Q8IW45,NAXD
Q8IW45,CARKD
Q15155,NOMO1
Q15155,PM5
Q9UHC9,NPC1L1
P43354,NR4A2
P43354,NOT
P43354,NURR1
P43354,TINUR
O75251,NDUFS7
Q96S42,NODAL
P22736,NR4A1
P22736,GFRP1
P22736,HMR
P22736,NAK1
A6NJ64,NPIPB2
O94856,NFASC
O94856,KIAA0756
Q96DE0,NUDT16
Q9BRQ3,NUDT22
Q9BRQ3,PP11246
P20783,NTF3
Q496H8,NRN1L
Q496H8,UNQ2446/PRO5725
P61970,NUTF2
P61970,NTF2
Q9NRX3,NDUFA4L2
Q96CW9,NTNG2
Q96CW9,KIAA1857
Q96CW9,LMNT2
Q96CW9,UNQ9381/PRO34206
Q8TEA1,NSUN6
Q8TEA1,NOPD1
Q8NGG1,OR8J2
Q8NGG1,OR8J2P
P48741,HSPA7
P48741,HSP70B
A0A0C4DH33,IGHV1-24
A0A0C4DH36,IGHV3-38
P14866,HNRNPL
P14866,HNRPL
P14866,P/OKcl.14
A0A1B0GWH4,HSFX3
Q9Y661,HS3ST4
Q9Y661,3OST4
Q8WW32,HMGB4
Q12766,HMGXB3
